ID	Pop.total	Pop.term	Study.total	Study.term	Pop.family	Study.family	nparents	is.trivial	p	p.adjusted	p.min	name
GO:0004112	332	2	19	2	7	3	1	false	0.1428571428571427	0.5630252100840336	0.047619047619047596	"cyclic-nucleotide phosphodiesterase activity"
GO:1903540	332	2	19	1	14	1	2	false	0.14285714285714285	0.5630252100840336	0.010989010989010973	"establishment of protein localization to postsynaptic membrane"
GO:0005615	332	77	19	7	320	19	2	false	0.14346676167625128	0.5638484180963284	3.955364899049155E-76	"extracellular space"
GO:0010564	332	25	19	10	48	15	2	false	0.14643540125974475	0.5739125614831778	3.230214179333149E-14	"regulation of cell cycle process"
GO:0032411	332	2	19	1	79	6	4	false	0.14703018500486217	0.5746429730606697	3.245699448230996E-4	"positive regulation of transporter activity"
GO:0098900	332	2	19	1	194	15	3	false	0.14903050050745922	0.5798076923076914	5.3415950002668995E-5	"regulation of action potential"
GO:0021700	332	4	19	1	102	4	1	false	0.1499667613820189	0.5798076923076914	2.353176494119972E-7	"developmental maturation"
GO:1904063	332	1	19	1	20	3	3	false	0.14999999999999974	0.5798076923076914	0.05000000000000003	"negative regulation of cation transmembrane transport"
GO:0032413	332	1	19	1	20	3	4	false	0.14999999999999974	0.5798076923076914	0.05000000000000003	"negative regulation of ion transmembrane transporter activity"
GO:0005801	332	4	19	1	275	11	2	false	0.15143196863247996	0.5837391229202721	4.289398879350504E-9	"cis-Golgi network"
GO:0031334	332	6	19	2	74	9	4	false	0.15283559444654782	0.5875401130773027	5.3980877576411285E-9	"positive regulation of protein-containing complex assembly"
GO:0045786	332	9	19	3	100	16	3	false	0.15405525208122545	0.5906150944912376	5.256982853425355E-13	"negative regulation of cell cycle"
GO:1903779	332	2	19	1	62	5	3	false	0.15600211528292132	0.5957567567567569	5.288207297726192E-4	"regulation of cardiac conduction"
GO:0001664	332	2	19	1	25	2	1	false	0.1566666666666667	0.5957567567567569	0.003333333333333334	"G protein-coupled receptor binding"
GO:0070851	332	2	19	1	25	2	1	false	0.1566666666666667	0.5957567567567569	0.003333333333333334	"growth factor receptor binding"
GO:0004679	332	1	19	1	19	3	2	false	0.15789473684210464	0.5985834502103784	0.052631578947368335	"AMP-activated protein kinase activity"
GO:0008324	332	14	19	3	25	3	2	false	0.15826086956521732	0.5985834502103784	2.243460313187062E-7	"cation transmembrane transporter activity"
GO:0007212	332	2	19	1	97	8	3	false	0.15893470790377534	0.5995204665431955	2.1477663230240286E-4	"dopamine receptor signaling pathway"
GO:0002768	332	3	19	1	54	3	2	false	0.16041767456861783	0.603496438818303	4.031607805192707E-5	"immune response-regulating cell surface receptor signaling pathway"
GO:0005794	332	48	19	5	305	19	3	false	0.1610634935606331	0.6043102278394954	3.501421699777021E-57	"Golgi apparatus"
GO:0016485	332	8	19	1	49	1	2	false	0.16326530612245072	0.6091304630170776	2.2174027417111687E-9	"protein processing"
GO:0005488	332	289	19	19	317	19	1	false	0.16340480099435645	0.6091304630170776	9.727631283239548E-41	"binding"
GO:0010737	332	2	19	1	59	5	1	false	0.1636469900642895	0.6091304630170776	5.844535359438967E-4	"protein kinase A signaling"
GO:0021532	332	1	19	1	6	1	2	false	0.1666666666666666	0.6122715404699742	0.1666666666666666	"neural tube patterning"
GO:0120193	332	1	19	1	6	1	1	false	0.1666666666666666	0.6122715404699742	0.1666666666666666	"tight junction organization"
GO:0031526	332	1	19	1	6	1	2	false	0.1666666666666666	0.6122715404699742	0.1666666666666666	"brush border membrane"
GO:0097553	332	1	19	1	6	1	2	false	0.1666666666666666	0.6122715404699742	0.1666666666666666	"calcium ion transmembrane import into cytosol"
GO:0034703	332	2	19	2	4	2	1	false	0.16666666666666674	0.6122715404699742	0.16666666666666674	"cation channel complex"
GO:0010638	332	19	19	4	152	18	3	false	0.16806600512196093	0.614888837060451	1.3796556347819405E-24	"positive regulation of organelle organization"
GO:0001917	332	3	19	1	320	19	1	false	0.16825316436977517	0.614888837060451	1.84834683858748E-7	"photoreceptor inner segment"
GO:0022008	332	27	19	3	68	4	2	false	0.16880836459414264	0.6153196087667323	1.4687700593172575E-19	"neurogenesis"
GO:1903539	332	2	19	1	23	2	3	false	0.1699604743083001	0.6179183135704864	0.003952569169960467	"protein localization to postsynaptic membrane"
GO:0030029	332	12	19	2	301	19	1	false	0.17066022405510292	0.6188632351688912	1.0814409134094352E-21	"actin filament-based process"
GO:0043949	332	3	19	1	34	2	2	false	0.17112299465240485	0.6189461528944309	1.671122994652395E-4	"regulation of cAMP-mediated signaling"
GO:0000793	332	4	19	1	23	1	1	false	0.17391304347826084	0.6274247491638795	1.1293054771315566E-4	"condensed chromosome"
GO:0007281	332	2	19	1	44	4	4	false	0.17547568710359346	0.628578029700264	0.0010570824524312862	"germ cell development"
GO:0048568	332	4	19	1	65	3	2	false	0.17605311355310904	0.628578029700264	1.4770176060498463E-6	"embryonic organ development"
GO:0009581	332	3	19	1	49	3	2	false	0.17607468519322617	0.628578029700264	5.427702996092057E-5	"detection of external stimulus"
GO:0051985	332	2	19	1	76	7	3	false	0.17684210526315663	0.628578029700264	3.508771929824513E-4	"negative regulation of chromosome segregation"
GO:0098877	332	2	19	1	22	2	4	false	0.17748917748917722	0.628578029700264	0.004329004329004323	"neurotransmitter receptor transport to plasma membrane"
GO:0022412	332	3	19	1	302	19	3	false	0.17766803810693013	0.628578029700264	2.2001716133853573E-7	"cellular process involved in reproduction in multicellular organism"
GO:0072348	332	2	19	1	140	13	1	false	0.1776978417265998	0.628578029700264	1.0277492291880077E-4	"sulfur compound transport"
GO:0000075	332	3	19	1	301	19	2	false	0.17822198024420347	0.628578029700264	2.2222469138543902E-7	"cell cycle checkpoint"
GO:1901652	332	16	19	4	46	7	2	false	0.1782534711090301	0.628578029700264	1.0085791267978135E-12	"response to peptide"
GO:0070062	332	61	19	7	77	7	2	false	0.18141602918758418	0.6347845702684424	7.314897360217393E-17	"extracellular exosome"
GO:0090596	332	4	19	1	22	1	2	false	0.18181818181818107	0.6347845702684424	1.3670539986329445E-4	"sensory organ morphogenesis"
GO:0042472	332	1	19	1	11	2	3	false	0.18181818181818182	0.6347845702684424	0.09090909090909106	"inner ear morphogenesis"
GO:0030594	332	2	19	1	11	1	2	false	0.18181818181818213	0.6347845702684424	0.01818181818181816	"neurotransmitter receptor activity"
GO:0099503	332	29	19	2	67	2	1	false	0.18362731795567921	0.6395139513951501	1.2679738523337252E-19	"secretory vesicle"
GO:0009790	332	18	19	2	88	4	1	false	0.18426040679448824	0.6395317799442315	4.1346883653708007E-19	"embryo development"
GO:0042165	332	3	19	1	289	19	1	false	0.18514823432959432	0.6395317799442315	2.511765107764736E-7	"neurotransmitter binding"
GO:0001678	332	2	19	1	21	2	2	false	0.18571428571428622	0.6395317799442315	0.004761904761904775	"cellular glucose homeostasis"
GO:0046825	332	2	19	1	21	2	3	false	0.18571428571428622	0.6395317799442315	0.004761904761904775	"regulation of protein export from nucleus"
GO:0051270	332	19	19	3	186	15	3	false	0.18590511584732813	0.6395317799442315	2.3853753955232753E-26	"regulation of cellular component movement"
GO:0007098	332	8	19	4	49	15	2	false	0.18694084780610992	0.640091940100139	2.2174027417111687E-9	"centrosome cycle"
GO:0010469	332	3	19	1	91	6	3	false	0.18697781619129858	0.640091940100139	8.23146890562624E-6	"regulation of signaling receptor activity"
GO:0048008	332	3	19	1	16	1	1	false	0.18749999999999992	0.6403216019417473	0.001785714285714283	"platelet-derived growth factor receptor signaling pathway"
GO:0051591	332	1	19	1	37	7	3	false	0.18918918918918798	0.6445258818140133	0.027027027027026994	"response to cAMP"
GO:0035148	332	4	19	1	21	1	2	false	0.1904761904761905	0.6457831325301243	1.6708437761069314E-4	"tube formation"
GO:0017157	332	8	19	1	42	1	3	false	0.1904761904761916	0.6457831325301243	8.472408985888017E-9	"regulation of exocytosis"
GO:0032838	332	6	19	3	48	13	2	false	0.19101607039132262	0.6460567573091128	8.148955075788295E-8	"plasma membrane bounded cell projection cytoplasm"
GO:0065007	332	213	19	15	317	19	1	false	0.19319846050961503	0.6518710645971904	1.5929685663942652E-86	"biological regulation"
GO:0046824	332	2	19	1	20	2	3	false	0.19473684210526332	0.6554898010576686	0.005263157894736846	"positive regulation of nucleocytoplasmic transport"
GO:0120025	332	48	19	13	59	14	2	false	0.19585118610151003	0.6573744511738923	3.573064920377407E-12	"plasma membrane bounded cell projection"
GO:0008301	332	3	19	1	43	3	1	false	0.19941657888339764	0.6573744511738923	8.103071063933269E-5	"DNA binding, bending"
GO:0120103	332	2	19	1	143	15	2	false	0.1994484388850569	0.6573744511738923	9.849305623952596E-5	"centriolar subdistal appendage"
GO:0030182	332	25	19	3	59	4	2	false	0.19961505165602872	0.6573744511738923	3.3020731042150167E-17	"neuron differentiation"
GO:1901621	332	1	19	1	10	2	5	false	0.1999999999999998	0.6573744511738923	0.0999999999999999	"negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning"
GO:0034635	332	2	19	1	10	1	5	false	0.1999999999999998	0.6573744511738923	0.022222222222222185	"glutathione transport"
GO:1902306	332	1	19	1	5	1	4	false	0.19999999999999998	0.6573744511738923	0.19999999999999998	"negative regulation of sodium ion transmembrane transport"
GO:0042471	332	1	19	1	5	1	3	false	0.19999999999999998	0.6573744511738923	0.19999999999999998	"ear morphogenesis"
GO:0010766	332	1	19	1	5	1	3	false	0.19999999999999998	0.6573744511738923	0.19999999999999998	"negative regulation of sodium ion transport"
GO:0015299	332	1	19	1	5	1	2	false	0.19999999999999998	0.6573744511738923	0.19999999999999998	"solute:proton antiporter activity"
GO:0032388	332	7	19	2	99	12	3	false	0.2004361333003552	0.6573744511738923	6.717255868266053E-11	"positive regulation of intracellular transport"
GO:0051961	332	10	19	2	58	5	4	false	0.20165617806271377	0.6598377733354379	1.916462093656968E-11	"negative regulation of nervous system development"
GO:0007596	332	11	19	3	18	3	3	false	0.20220588235294185	0.6601013375187684	3.1422825540472664E-5	"blood coagulation"
GO:0031323	332	125	19	9	270	15	3	false	0.20350702383895247	0.6628110706976993	2.2743000902764235E-80	"regulation of cellular metabolic process"
GO:0032410	332	2	19	1	56	6	4	false	0.2045454545454524	0.6641101054580839	6.493506493506518E-4	"negative regulation of transporter activity"
GO:0010033	332	66	19	7	82	7	1	false	0.20484988327562786	0.6641101054580839	2.395891735973152E-17	"response to organic substance"
GO:0044325	332	3	19	1	257	19	1	false	0.20654182879375915	0.6664125635316254	3.5763332570380576E-7	"ion channel binding"
GO:0047485	332	3	19	1	257	19	1	false	0.20654182879375915	0.6664125635316254	3.5763332570380576E-7	"protein N-terminus binding"
GO:0046914	332	21	19	2	71	3	1	false	0.20698101653398743	0.6664125635316254	1.8270708961531386E-18	"transition metal ion binding"
GO:0048210	332	1	19	1	53	11	2	false	0.2075471698113177	0.6667097441199179	0.01886792452830171	"Golgi vesicle fusion to target membrane"
GO:0051350	332	1	19	1	24	5	3	false	0.20833333333333323	0.6677107061503413	0.04166666666666653	"negative regulation of lyase activity"
GO:0044307	332	1	19	1	19	4	1	false	0.21052631578947265	0.6716791979949862	0.052631578947368335	"dendritic branch"
GO:0001704	332	4	19	1	19	1	2	false	0.21052631578947328	0.6716791979949862	2.579979360165113E-4	"formation of primary germ layer"
GO:0044267	332	136	19	8	191	9	2	false	0.21158926930484806	0.6735432169952968	2.5126095675146334E-49	"cellular protein metabolic process"
GO:0051235	332	11	19	2	189	15	2	false	0.21299249564430422	0.6755978104292696	4.885009062720248E-18	"maintenance of location"
GO:0051707	332	28	19	2	60	2	2	false	0.21355932203389877	0.6755978104292696	9.641347138510144E-18	"response to other organism"
GO:0086009	332	2	19	1	27	3	2	false	0.2136752136752132	0.6755978104292696	0.00284900284900285	"membrane repolarization"
GO:1990126	332	3	19	1	14	1	2	false	0.21428571428571422	0.6760089686098653	0.0027472527472527427	"retrograde transport, endosome to plasma membrane"
GO:0090316	332	6	19	2	74	11	5	false	0.21585845255199076	0.6761788521804245	5.3980877576411285E-9	"positive regulation of intracellular protein transport"
GO:0086065	332	3	19	1	103	8	2	false	0.2173354971133795	0.6761788521804245	5.654477498006604E-6	"cell communication involved in cardiac conduction"
GO:0010644	332	3	19	1	103	8	1	false	0.2173354971133795	0.6761788521804245	5.654477498006604E-6	"cell communication by electrical coupling"
GO:0071107	332	1	19	1	23	5	1	false	0.21739130434782516	0.6761788521804245	0.043478260869565216	"response to parathyroid hormone"
GO:0071375	332	12	19	4	22	5	3	false	0.21804511278195493	0.6761788521804245	1.5464411749241487E-6	"cellular response to peptide hormone stimulus"
GO:0090543	332	4	19	1	320	19	2	false	0.2181054983665198	0.6761788521804245	2.3322988499521935E-9	"Flemming body"
GO:0032432	332	4	19	1	320	19	3	false	0.2181054983665198	0.6761788521804245	2.3322988499521935E-9	"actin filament bundle"
GO:0030234	332	14	19	3	49	6	2	false	0.21818422095942627	0.6761788521804245	1.4809354604982287E-12	"enzyme regulator activity"
GO:0048729	332	16	19	2	52	3	2	false	0.22081447963800838	0.676949006050111	9.649534222250792E-14	"tissue morphogenesis"
GO:0031984	332	15	19	2	320	19	3	false	0.22110989410720353	0.676949006050111	4.8300905297570585E-26	"organelle subcompartment"
GO:0003015	332	5	19	2	10	2	1	false	0.2222222222222218	0.676949006050111	0.003968253968253954	"heart process"
GO:0060047	332	5	19	2	10	2	2	false	0.2222222222222218	0.676949006050111	0.003968253968253954	"heart contraction"
GO:1903556	332	2	19	1	9	1	3	false	0.2222222222222221	0.676949006050111	0.027777777777777755	"negative regulation of tumor necrosis factor superfamily cytokine production"
GO:0055037	332	6	19	1	27	1	1	false	0.2222222222222223	0.676949006050111	3.3782642478294366E-6	"recycling endosome"
GO:0001934	332	15	19	4	40	7	4	false	0.22377485844978218	0.676949006050111	2.485994833873629E-11	"positive regulation of protein phosphorylation"
GO:0071870	332	4	19	2	30	7	4	false	0.22452107279693478	0.676949006050111	3.648969166210552E-5	"cellular response to catecholamine stimulus"
GO:0045667	332	4	19	1	34	2	3	false	0.22459893048128127	0.676949006050111	2.1562877350353505E-5	"regulation of osteoblast differentiation"
GO:0010605	332	58	19	4	206	9	3	false	0.2253042961640493	0.676949006050111	1.0730108591239852E-52	"negative regulation of macromolecule metabolic process"
GO:0009653	332	45	19	3	102	4	2	false	0.22539312754804525	0.676949006050111	5.042318268602827E-30	"anatomical structure morphogenesis"
GO:0002764	332	3	19	1	99	8	2	false	0.2254652563930782	0.676949006050111	6.375558658327142E-6	"immune response-regulating signaling pathway"
GO:0005798	332	8	19	1	67	2	1	false	0.2261420171867978	0.676949006050111	1.533187007191962E-10	"Golgi-associated vesicle"
GO:0034220	332	26	19	3	42	3	2	false	0.2264808362369385	0.676949006050111	6.005655347801626E-12	"ion transmembrane transport"
GO:0004713	332	1	19	1	22	5	2	false	0.22727272727272704	0.676949006050111	0.04545454545454528	"protein tyrosine kinase activity"
GO:0023052	332	101	19	8	317	19	1	false	0.2277794668755947	0.676949006050111	1.4489134860478456E-85	"signaling"
GO:0007165	332	96	19	8	301	19	5	false	0.22841711683992977	0.676949006050111	2.9262891974796794E-81	"signal transduction"
GO:0051983	332	3	19	1	181	15	2	false	0.2297498893998659	0.676949006050111	1.0288383386318071E-6	"regulation of chromosome segregation"
GO:2001251	332	3	19	1	25	2	3	false	0.22999999999999993	0.676949006050111	4.347826086956512E-4	"negative regulation of chromosome organization"
GO:0009892	332	70	19	4	247	9	3	false	0.23002941662307688	0.676949006050111	2.0037132184006642E-63	"negative regulation of metabolic process"
GO:0005200	332	1	19	1	78	18	3	false	0.2307692307692254	0.676949006050111	0.01282051282051256	"structural constituent of cytoskeleton"
GO:0030859	332	3	19	1	13	1	2	false	0.23076923076923084	0.676949006050111	0.0034965034965034974	"polarized epithelial cell differentiation"
GO:0010155	332	1	19	1	13	3	2	false	0.23076923076923114	0.676949006050111	0.07692307692307696	"regulation of proton transport"
GO:0007398	332	4	19	1	33	2	1	false	0.23106060606060605	0.676949006050111	2.443792766373403E-5	"ectoderm development"
GO:0007492	332	4	19	1	33	2	1	false	0.23106060606060605	0.676949006050111	2.443792766373403E-5	"endoderm development"
GO:0007498	332	4	19	1	33	2	1	false	0.23106060606060605	0.676949006050111	2.443792766373403E-5	"mesoderm development"
GO:0000278	332	42	19	14	50	15	2	false	0.23171645957610415	0.676949006050111	1.8626183030373441E-9	"mitotic cell cycle"
GO:0071320	332	1	19	1	30	7	4	false	0.2333333333333316	0.676949006050111	0.03333333333333326	"cellular response to cAMP"
GO:0060193	332	4	19	1	17	1	3	false	0.23529411764705896	0.676949006050111	4.201680672268905E-4	"positive regulation of lipase activity"
GO:0000287	332	6	19	1	71	3	1	false	0.23576240048989677	0.676949006050111	6.9823138478995105E-9	"magnesium ion binding"
GO:0009582	332	3	19	1	36	3	2	false	0.23585434173669412	0.676949006050111	1.4005602240896333E-4	"detection of abiotic stimulus"
GO:0031113	332	3	19	2	12	4	4	false	0.2363636363636362	0.676949006050111	0.004545454545454539	"regulation of microtubule polymerization"
GO:0044770	332	30	19	11	48	15	1	false	0.2367542702879178	0.676949006050111	1.3680195602842553E-13	"cell cycle phase transition"
GO:0048017	332	3	19	1	59	5	1	false	0.23701128918145453	0.676949006050111	3.0760712418099554E-5	"inositol lipid-mediated signaling"
GO:0002009	332	12	19	2	24	2	2	false	0.2391304347826087	0.676949006050111	3.698011505253386E-7	"morphogenesis of an epithelium"
GO:1990351	332	9	19	2	143	15	1	false	0.23994019502509029	0.676949006050111	1.8763090444402837E-14	"transporter complex"
GO:0071322	332	2	19	1	55	7	3	false	0.24040404040404095	0.676949006050111	6.734006734006702E-4	"cellular response to carbohydrate stimulus"
GO:0044089	332	16	19	3	157	17	3	false	0.2408693103690151	0.676949006050111	3.3858416916212837E-22	"positive regulation of cellular component biogenesis"
GO:0051241	332	28	19	3	161	10	3	false	0.2411395901552691	0.676949006050111	5.973773191643525E-32	"negative regulation of multicellular organismal process"
GO:0061842	332	3	19	1	160	14	1	false	0.24158108430857692	0.676949006050111	1.4927155481252484E-6	"microtubule organizing center localization"
GO:0008360	332	4	19	1	91	6	2	false	0.24241114690552035	0.676949006050111	3.74157677528456E-7	"regulation of cell shape"
GO:0022890	332	11	19	3	17	3	2	false	0.24264705882352944	0.676949006050111	8.080155138978661E-5	"inorganic cation transmembrane transporter activity"
GO:0003091	332	4	19	3	8	4	2	false	0.24285714285714252	0.676949006050111	0.014285714285714268	"renal water homeostasis"
GO:0065005	332	2	19	1	54	7	2	false	0.24458420684835874	0.676949006050111	6.988120195667349E-4	"protein-lipid complex assembly"
GO:0002831	332	6	19	1	90	4	2	false	0.2448698531224677	0.676949006050111	1.6061299426902296E-9	"regulation of response to biotic stimulus"
GO:0007097	332	2	19	1	92	12	3	false	0.2451027233635811	0.676949006050111	2.3889154323936682E-4	"nuclear migration"
GO:0005215	332	29	19	3	317	19	1	false	0.24609378304428783	0.676949006050111	9.761290907057908E-42	"transporter activity"
GO:0072337	332	2	19	1	99	13	2	false	0.24654710368995725	0.676949006050111	2.0614306328591288E-4	"modified amino acid transport"
GO:0030307	332	3	19	1	100	9	4	false	0.24870129870128982	0.676949006050111	6.18429189857749E-6	"positive regulation of cell growth"
GO:1904779	332	2	19	1	23	3	2	false	0.24901185770750892	0.676949006050111	0.003952569169960467	"regulation of protein localization to centrosome"
GO:0045860	332	8	19	3	26	6	4	false	0.24949832775919562	0.676949006050111	6.400921732729458E-7	"positive regulation of protein kinase activity"
GO:0098978	332	10	19	3	27	5	1	false	0.24949832775919717	0.676949006050111	1.1853558764313927E-7	"glutamatergic synapse"
GO:1905819	332	2	19	1	8	1	4	false	0.24999999999999994	0.676949006050111	0.035714285714285705	"negative regulation of chromosome separation"
GO:0005262	332	1	19	1	8	2	2	false	0.24999999999999994	0.676949006050111	0.12499999999999997	"calcium channel activity"
GO:0005267	332	1	19	1	8	2	2	false	0.24999999999999994	0.676949006050111	0.12499999999999997	"potassium channel activity"
GO:0031528	332	2	19	1	8	1	2	false	0.24999999999999994	0.676949006050111	0.035714285714285705	"microvillus membrane"
GO:0098890	332	1	19	1	4	1	2	false	0.25000000000000006	0.676949006050111	0.25000000000000006	"extrinsic component of postsynaptic membrane"
GO:2000650	332	1	19	1	4	1	4	false	0.25000000000000006	0.676949006050111	0.25000000000000006	"negative regulation of sodium ion transmembrane transporter activity"
GO:0002066	332	1	19	1	4	1	2	false	0.25000000000000006	0.676949006050111	0.25000000000000006	"columnar/cuboidal epithelial cell development"
GO:0070373	332	1	19	1	4	1	3	false	0.25000000000000006	0.676949006050111	0.25000000000000006	"negative regulation of ERK1 and ERK2 cascade"
GO:0005903	332	1	19	1	4	1	2	false	0.25000000000000006	0.676949006050111	0.25000000000000006	"brush border"
GO:0009953	332	1	19	1	4	1	1	false	0.25000000000000006	0.676949006050111	0.25000000000000006	"dorsal/ventral pattern formation"
GO:0015385	332	1	19	1	4	1	3	false	0.25000000000000006	0.676949006050111	0.25000000000000006	"sodium:proton antiporter activity"
GO:0055038	332	5	19	1	20	1	2	false	0.25000000000000017	0.676949006050111	6.449948400412804E-5	"recycling endosome membrane"
GO:1903050	332	9	19	1	36	1	3	false	0.2500000000000004	0.676949006050111	1.0622107069139657E-8	"regulation of proteolysis involved in cellular protein catabolic process"
GO:0099637	332	2	19	1	90	12	2	false	0.2501872659175961	0.676949006050111	2.496878901373302E-4	"neurotransmitter receptor transport"
GO:0099565	332	2	19	1	45	6	4	false	0.2515151515151529	0.6785174109723137	0.0010101010101010153	"chemical synaptic transmission, postsynaptic"
GO:0005887	332	11	19	1	82	2	2	false	0.2517314062029479	0.6785174109723137	7.141550452431727E-14	"integral component of plasma membrane"
GO:0065009	332	73	19	6	318	19	2	false	0.25264204579739313	0.6796699014090481	7.431659902502291E-74	"regulation of molecular function"
GO:0098655	332	20	19	3	31	3	2	false	0.25361512791990914	0.6809856583650996	1.181023573053353E-8	"cation transmembrane transport"
GO:0051181	332	3	19	1	140	13	1	false	0.25516108852047964	0.6837382159702068	2.2342374547566455E-6	"cofactor transport"
GO:0051606	332	5	19	1	159	9	1	false	0.2556121546555286	0.6837382159702068	1.25826201419311E-9	"detection of stimulus"
GO:0050906	332	2	19	1	15	2	2	false	0.25714285714285656	0.6840715535094349	0.009523809523809502	"detection of stimulus involved in sensory perception"
GO:0043068	332	9	19	1	35	1	3	false	0.2571428571428579	0.6840715535094349	1.4162809425519529E-8	"positive regulation of programmed cell death"
GO:0032553	332	51	19	4	71	4	2	false	0.2571953459889773	0.6840715535094349	4.437172176371943E-18	"ribonucleotide binding"
GO:0007423	332	8	19	1	58	2	1	false	0.25892316999395243	0.6860732583455575	5.217035699399583E-10	"sensory organ development"
GO:0048732	332	8	19	1	58	2	1	false	0.25892316999395243	0.6860732583455575	5.217035699399583E-10	"gland development"
GO:0019222	332	135	19	9	278	15	2	false	0.259473909211093	0.6862402072556538	4.8300570633987896E-83	"regulation of metabolic process"
GO:0048667	332	12	19	2	23	2	2	false	0.2608695652173912	0.6886369198140139	7.396023010506786E-7	"cell morphogenesis involved in neuron differentiation"
GO:1901564	332	170	19	8	231	9	2	false	0.26234610652062895	0.6901443682104074	2.0553796289262964E-57	"organonitrogen compound metabolic process"
GO:0007190	332	2	19	1	43	6	1	false	0.2624584717607978	0.6901443682104074	0.001107419712070876	"activation of adenylate cyclase activity"
GO:0021915	332	4	19	1	56	4	4	false	0.26291214027063137	0.6901443682104074	2.722644232078197E-6	"neural tube development"
GO:0071706	332	4	19	1	15	1	1	false	0.2666666666666665	0.6973977695167527	7.326007326007312E-4	"tumor necrosis factor superfamily cytokine production"
GO:0006857	332	2	19	1	91	13	1	false	0.2666666666666759	0.6973977695167527	2.442002442002478E-4	"oligopeptide transport"
GO:0032501	332	121	19	9	317	19	1	false	0.26860125818634184	0.701153933707204	6.307892396524805E-91	"multicellular organismal process"
GO:0034605	332	14	19	1	52	1	2	false	0.26923076923077033	0.7014957264957293	5.653018798535198E-13	"cellular response to heat"
GO:0051093	332	19	19	2	149	8	3	false	0.27035999136842537	0.7031358740395092	2.0653117958966468E-24	"negative regulation of developmental process"
GO:0098542	332	18	19	2	34	2	2	false	0.27272727272726865	0.7053810160427818	4.5372844841480944E-10	"defense response to other organism"
GO:0043065	332	9	19	1	33	1	3	false	0.2727272727272711	0.7053810160427818	2.5928835717489658E-8	"positive regulation of apoptotic process"
GO:0070371	332	3	19	1	11	1	1	false	0.27272727272727315	0.7053810160427818	0.006060606060606057	"ERK1 and ERK2 cascade"
GO:0000923	332	2	19	2	32	17	2	false	0.27419354838709625	0.7070825515947569	0.0020161290322580727	"equatorial microtubule organizing center"
GO:0014074	332	2	19	1	41	6	2	false	0.274390243902443	0.7070825515947569	0.001219512195121968	"response to purine-containing compound"
GO:0002833	332	5	19	1	50	3	3	false	0.27602040816326434	0.7099830242883234	4.719741735732109E-7	"positive regulation of response to biotic stimulus"
GO:0051651	332	5	19	1	305	19	3	false	0.2766053591815921	0.7101893072417885	4.698851889614363E-11	"maintenance of location in cell"
GO:0071374	332	1	19	1	18	5	2	false	0.27777777777777835	0.7107459408364106	0.05555555555555571	"cellular response to parathyroid hormone stimulus"
GO:0040013	332	5	19	1	113	7	3	false	0.27801650063565275	0.7107459408364106	7.124306872622159E-9	"negative regulation of locomotion"
GO:0031116	332	3	19	2	11	4	5	false	0.27878787878787875	0.7107459408364106	0.006060606060606057	"positive regulation of microtubule polymerization"
GO:0035556	332	59	19	5	312	19	2	false	0.27884275717249374	0.7107459408364106	3.4132379789261103E-65	"intracellular signal transduction"
GO:0032880	332	32	19	5	123	14	2	false	0.28041922300010985	0.7134716939623048	2.928901522338143E-30	"regulation of protein localization"
GO:1901653	332	13	19	4	32	7	3	false	0.281423804226919	0.714122573277508	2.878744959317566E-9	"cellular response to peptide"
GO:1902680	332	20	19	1	71	1	5	false	0.2816901408450725	0.714122573277508	4.437172176372006E-18	"positive regulation of RNA biosynthetic process"
GO:0070382	332	5	19	1	33	2	2	false	0.284090909090909	0.7153024911032029	4.2134358040920835E-6	"exocytic vesicle"
GO:0008544	332	5	19	1	33	2	1	false	0.284090909090909	0.7153024911032029	4.2134358040920835E-6	"epidermis development"
GO:0006941	332	4	19	2	7	2	1	false	0.2857142857142854	0.7153024911032029	0.02857142857142855	"striated muscle contraction"
GO:0008016	332	4	19	2	7	2	2	false	0.2857142857142854	0.7153024911032029	0.02857142857142855	"regulation of heart contraction"
GO:0034377	332	2	19	1	7	1	3	false	0.2857142857142857	0.7153024911032029	0.047619047619047596	"plasma lipoprotein particle assembly"
GO:0034695	332	2	19	1	7	1	3	false	0.2857142857142857	0.7153024911032029	0.047619047619047596	"response to prostaglandin E"
GO:1902911	332	2	19	1	7	1	1	false	0.2857142857142857	0.7153024911032029	0.047619047619047596	"protein kinase complex"
GO:0043254	332	8	19	2	90	12	3	false	0.2885333706844111	0.7210771803782707	1.2900642109961757E-11	"regulation of protein-containing complex assembly"
GO:0005634	332	140	19	7	275	11	1	false	0.2913241350233813	0.7267607410955629	3.585439627802201E-82	"nucleus"
GO:0098791	332	11	19	2	51	5	2	false	0.2919303891769439	0.7269841726937346	2.0996926965987666E-11	"Golgi subcompartment"
GO:0044853	332	5	19	2	60	13	2	false	0.29457556808444907	0.7312417136854885	1.8309947867916698E-7	"plasma membrane raft"
GO:0015631	332	12	19	4	29	7	1	false	0.29524468534963244	0.7312417136854885	1.9269331981396968E-8	"tubulin binding"
GO:0099638	332	2	19	1	69	11	3	false	0.2953964194373408	0.7312417136854885	4.2625745950553733E-4	"endosome to plasma membrane protein transport"
GO:0051046	332	15	19	2	69	5	2	false	0.29650168131673355	0.7312417136854885	1.7640489704391296E-15	"regulation of secretion"
GO:0005874	332	17	19	8	46	18	2	false	0.2967140104076764	0.7312417136854885	5.715281718520946E-13	"microtubule"
